"keyword","X1960","X1970","X1980","X1990","X2000","X2010"
"tryin im",1,1,0,1,0,0
"tryin keep",1,0,2,1,7,0
"tryin live",0,1,0,1,0,1
"tryin make",4,6,2,6,12,5
"tryin put",0,2,0,1,4,0
"tryin say",0,0,1,1,1,1
"tryin ta",0,18,0,5,1,0
"tryin take",0,0,0,11,2,1
"tryin tell",0,0,2,2,3,0
"tryina",0,0,0,2,2,7
"trying",27,50,68,104,154,101
"trying best",1,0,0,1,0,1
"trying catch",2,0,2,8,1,1
"trying figure",0,0,1,4,6,0
"trying find",0,2,1,8,10,1
"trying find way",0,1,0,2,8,0
"trying forget",0,3,1,0,0,3
"trying get",1,2,8,10,19,22
"trying hard",3,3,4,5,1,1
"trying hide",0,0,2,0,2,1
"trying hold",2,2,0,5,3,4
"trying hold back",0,0,0,1,2,1
"trying keep",0,2,0,3,6,5
"trying make",0,4,11,10,3,5
"trying pull",0,2,0,0,1,2
"trying run",1,0,0,0,2,1
"trying say",2,2,1,0,2,1
"trying smile",0,1,1,1,0,0
"trying tell",1,2,1,2,6,0
"tryna",0,1,0,1,96,69
"tryna hear",0,0,0,1,2,1
"tshirt",0,0,1,1,8,10
"tub",0,0,0,3,7,6
"tube",1,1,1,2,1,0
"tubes",0,1,1,0,1,0
"tuck",0,0,1,0,8,2
"tucked",0,2,1,0,2,2
"tuesday",5,2,0,19,14,3
"tuesday night",0,0,0,1,3,1
"tuesday night im",0,0,0,1,2,1
"tuesday wednesday",0,0,0,16,1,1
"tuesday wednesday thursday",0,0,0,12,1,1
"tuesday wednesday thursday friday",0,0,0,12,1,1
"tumble",0,1,39,2,0,0
"tumblin",1,0,0,1,4,0
"tumbling",3,0,5,2,4,3
"tummy",3,1,1,0,2,1
"tune",4,5,8,12,10,7
"tuneand",0,0,0,1,1,1
"tuned",0,1,2,1,2,0
"tunes",0,2,0,2,0,1
"turn",60,194,320,327,487,345
"turn around",10,22,48,45,70,23
"turn around find",1,1,0,0,1,0
"turn around ill",0,0,0,5,2,1
"turn around im",0,4,1,0,3,1
"turn around make",0,1,0,0,2,2
"turn around now",0,5,0,2,8,0
"turn around say",0,0,1,3,5,0
"turn around see",0,0,1,2,1,0
"turn around youre",0,0,1,4,0,2
"turn away",4,7,15,2,5,4
"turn away wont",1,1,1,0,0,0
"turn baby",0,0,0,1,1,16
"turn back",2,18,16,17,6,2
"turn back hands",1,3,0,3,1,0
"turn back hands time",1,1,0,3,1,0
"turn back time",0,1,8,6,1,0
"turn blue",0,1,4,1,0,4
"turn can",0,1,3,6,1,0
"turn cant",0,2,1,1,0,6
"turn cheek",0,0,3,0,2,2
"turn cold",1,0,2,2,0,1
"turn dont",0,2,1,0,2,1
"turn dust",1,0,1,2,0,4
"turn em",0,1,7,1,1,1
"turn head",2,6,0,9,6,1
"turn ill",0,0,1,1,3,1
"turn im",0,1,2,1,4,7
"turn just",0,3,3,1,1,12
"turn light",3,0,9,1,45,0
"turn lights",1,6,3,12,16,28
"turn like",0,1,3,1,1,0
"turn love",1,0,6,2,4,0
"turn music",0,0,3,0,45,20
"turn now",0,1,2,0,4,0
"turn one",0,0,1,2,1,0
"turn page",0,0,2,1,1,0
"turn radio",1,2,1,2,6,5
"turn right",2,2,2,7,2,7
"turn run",0,1,0,0,1,2
"turn say",1,0,2,1,0,3
"turn turn",1,0,6,15,17,29
"turn turn turn",0,0,2,7,0,21
"turn tv",0,1,0,1,1,4
"turn upside",0,11,2,31,0,0
"turn walk",0,1,5,8,1,0
"turn world",0,2,2,2,1,0
"turn world around",0,2,2,1,1,0
"turned",21,42,41,51,67,34
"turned around",3,11,5,6,7,1
"turned away",0,0,1,17,1,0
"turned back",2,1,0,1,2,1
"turned dust",1,0,2,2,0,0
"turned gray",0,0,2,2,1,0
"turned lights",0,1,0,2,0,2
"turned walked",1,1,0,1,0,0
"turned way",0,1,0,1,1,0
"turnin",4,35,20,9,36,4
"turnin im",0,2,0,0,2,2
"turning",4,33,35,31,34,28
"turning back",0,0,3,8,2,3
"turning round",0,0,1,1,1,0
"turning turning",0,6,0,0,4,2
"turns",4,23,27,15,35,16
"turns night",0,2,2,1,0,1
"turns night far",0,1,1,1,0,0
"turns night far away",0,1,1,1,0,0
"tuxedo",0,1,1,1,0,0
"tv cause",0,0,1,0,3,1
"tv see",0,1,1,1,0,1
"tvs",1,1,1,2,4,0
"twelve",4,4,2,5,10,3
"twelve oclock",1,0,1,1,0,0
"twenty",3,8,4,12,41,12
"twenty years",0,0,0,2,4,2
"twentyfive",0,4,0,2,0,1
"twice",16,14,35,19,31,19
"twice dont",1,0,3,0,1,0
"twilight",1,8,8,3,2,2
"twinkle",2,2,0,0,2,2
"twirl",0,4,1,0,1,2
"twist",2,6,12,14,25,8
"twisted",1,1,3,9,17,7
"twistin",1,0,0,0,4,1
"twisting",0,2,0,3,1,0
"two",52,102,165,207,309,132
"two baby",0,0,0,1,1,1
"two big",1,0,0,1,1,1
"two can",2,11,2,0,0,2
"two days",0,1,0,4,1,2
"two dont",0,0,5,1,3,7
"two feet",0,1,1,1,1,0
"two hands",0,0,0,2,3,2
"two hours",2,1,0,1,0,0
"two ill",2,1,0,1,0,0
"two im",0,1,0,1,3,1
"two jobs",0,1,0,1,4,0
"two just",0,0,1,3,3,0
"two kids",0,1,1,0,0,1
"two know",0,0,1,0,5,1
"two left",0,0,2,0,1,1
"two little",0,1,1,0,1,1
"two now",2,0,0,1,1,0
"two oclock",0,1,0,0,1,2
"two one",0,3,2,5,10,0
"two one two",0,1,1,2,5,0
"two step",0,2,0,0,35,1
"two steps",0,1,1,19,3,0
"two three",4,16,4,13,41,21
"two three four",0,1,2,5,4,0
"two times",0,1,1,0,4,2
"two two",3,0,3,3,6,1
"two us",3,6,15,3,2,1
"two weeks",0,1,2,0,1,1
"two years",1,1,2,0,2,3
"twos",0,0,1,0,4,1
"twoyou",0,1,2,0,0,2
"type",0,11,3,30,66,36
"type aint",0,0,0,1,1,2
"type nigga",0,0,0,1,2,2
"types",0,0,3,1,3,0
"typical",0,0,12,2,3,4
"tyson",0,0,0,1,1,2
"u s",0,1,11,1,8,1
"ugh",0,5,1,3,0,0
"ugly",0,5,2,5,2,5
"uh alright",2,0,0,0,1,1
"uh baby",0,1,1,0,2,3
"uh come",0,2,0,0,6,1
"uh dont",0,1,9,1,6,10
"uh feel",0,0,1,0,2,1
"uh girl",0,0,5,0,2,4
"uh got",0,0,0,1,6,2
"uh huh",15,17,27,35,144,38
"uh huh uh",0,0,10,15,32,0
"uh huh uh huh",0,0,9,11,31,0
"uh huh yeah",0,1,0,4,4,0
"uh know",1,0,0,1,30,0
"uh like",0,0,3,4,12,0
"uh now",0,0,3,0,7,1
"uh oh",0,2,9,2,82,13
"uh oh oh",0,0,5,0,17,8
"uh oh uh",0,0,4,0,39,2
"uh uh",3,4,70,19,96,35
"uh uh uh",0,0,59,10,45,11
"uh uh uh uh",0,0,48,6,25,4
"uh yeah",1,1,0,9,5,4
"uh yeah yeah",1,0,0,1,2,0
"uhh",0,12,1,76,15,2
"uhhuh",0,4,0,32,25,2
"uhoh",3,1,1,4,2,3
"uhuh",0,2,1,7,2,6
"uhyou",0,1,0,1,3,0
"ultimate",0,0,2,1,8,0
"umbrella",8,1,2,3,22,1
"umm",0,10,3,2,2,0
"una",0,4,6,0,13,6
"unable",1,0,2,1,0,0
"unaware",2,0,0,1,2,1
"unbelievable",0,1,2,5,1,0
"unborn",0,1,2,1,0,0
"uncle",0,7,2,1,8,5
"unconditional",0,0,0,1,3,1
"undefined",0,0,1,1,1,0
"undeniable",0,0,0,1,1,3
"undercover",0,10,19,2,8,1
"underground",0,2,2,14,3,2
"underneath",2,5,14,6,38,7
"understand",40,82,119,165,117,62
"understand baby",1,0,2,0,7,0
"understand can",0,2,0,4,2,2
"understand cant",0,0,2,3,2,0
"understand cause",0,0,0,3,2,1
"understand dont",2,0,1,3,4,0
"understand everything",0,1,0,0,1,2
"understand feel",0,1,5,3,1,0
"understand girl",0,0,2,1,0,2
"understand got",1,0,1,0,2,0
"understand id",0,0,0,2,1,4
"understand ill",0,0,0,2,1,1
"understand im",3,3,3,8,10,11
"understand im love",0,0,2,3,3,0
"understand ive",1,0,3,2,0,0
"understand just",0,2,1,2,4,0
"understand know",1,3,0,0,2,0
"understand love",0,1,4,9,0,0
"understand need",0,3,1,1,1,0
"understand now",2,4,0,1,5,0
"understand oh",0,4,5,2,1,0
"understand see",0,0,1,1,2,0
"understand son",1,0,2,1,0,0
"understand things",0,1,1,0,1,0
"understand understand",1,0,2,7,0,0
"understand want",0,1,5,1,0,3
"understand way",1,0,2,2,0,0
"understand whats",0,0,2,1,1,0
"understand youre",4,3,5,2,0,0
"understandbut",0,0,1,0,1,2
"understandi",0,1,1,3,0,0
"understanding",1,5,3,25,5,0
"understands",0,1,5,12,19,11
"understood",1,10,4,18,3,3
"undo",0,0,2,7,1,8
"undone",0,2,3,10,11,8
"undress",0,0,1,7,12,0
"undressed",0,1,2,3,2,5
"unfair",0,0,0,2,3,2
"unfold",0,1,0,1,1,0
"unfolds",0,1,0,2,2,1
"unforgettable",0,0,1,1,1,3
"unh",0,0,4,26,9,0
"unhappy",1,5,1,2,2,0
"union",16,2,8,0,0,0
"unique",0,0,1,2,1,0
"unite",1,0,0,7,1,1
"united",2,5,2,0,4,1
"universe",0,1,2,15,0,8
"unkind",5,3,6,10,1,0
"unknown",4,0,3,2,1,3
"unless",1,4,8,30,21,21
"unless try",0,1,0,0,1,1
"unless youre",0,0,0,3,1,1
"unless youve",0,1,0,1,1,0
"unlike",0,0,1,3,8,1
"unlock",0,1,4,3,4,0
"unlock door",0,1,4,2,0,0
"uno",1,2,0,1,6,3
"uno dos",1,0,0,1,1,0
"unreal",2,1,3,5,1,0
"unsaid",0,2,1,0,3,0
"unspoken",0,1,0,3,6,0
"unsure",0,0,3,1,1,0
"untrue",5,3,3,8,2,0
"unusual",7,1,0,0,2,0
"unverified",1,2,1,4,8,0
"unwind",0,5,2,6,3,3
"upand",0,2,0,0,3,3
"upcome",4,0,0,0,4,1
"uphill",0,2,1,1,4,0
"uphill climb",0,1,1,0,1,0
"upi",1,0,4,21,7,7
"upi dont",0,0,1,0,2,1
"upi know",0,0,0,1,2,1
"upi want",1,0,2,1,0,0
"upif",0,0,1,2,0,2
"upim",0,0,2,0,7,1
"upnow",0,0,0,4,2,1
"upoh",0,1,1,1,2,0
"upon",15,57,49,50,23,13
"upon face",1,3,1,5,1,1
"upon hill",0,1,0,0,1,1
"upon shoulders",1,0,1,0,0,2
"upon time",2,2,10,9,1,2
"upon wall",1,2,1,1,0,0
"ups",1,2,1,3,12,8
"ups downs",1,2,1,1,10,4
"upset",0,2,6,3,11,2
"upset shes",0,1,0,0,1,1
"upside",2,16,15,33,6,4
"upstairs",3,2,2,0,2,4
"uptight",11,2,2,2,1,0
"uptown",0,2,21,13,1,34
"upwe",0,0,0,1,1,1
"upyou",1,0,2,1,6,2
"urge",0,1,0,4,1,1
"us alone",0,0,2,1,1,0
"us along",3,0,0,0,6,2
"us always",0,1,0,3,1,0
"us another",0,0,0,1,1,2
"us apart",0,2,6,15,10,1
"us around",1,0,0,4,0,1
"us baby",0,6,1,3,4,3
"us back",0,3,1,7,5,0
"us boy",6,0,6,0,1,0
"us can",14,2,3,10,6,0
"us cause",0,0,2,20,7,4
"us chance",1,1,2,2,0,0
"us come",0,2,0,1,0,1
"us dance",0,1,1,0,0,1
"us dont",0,0,3,2,13,3
"us ever",0,0,1,0,1,1
"us get",0,0,2,3,8,1
"us girl",1,0,1,4,0,0
"us go",0,1,1,5,1,4
"us got",0,0,2,0,1,1
"us hold",0,0,1,1,3,0
"us im",0,3,0,3,11,1
"us just",0,0,5,11,3,1
"us keep",1,2,0,1,0,2
"us know",1,3,3,3,6,2
"us lets",0,1,3,3,1,0
"us like",0,0,1,4,1,13
"us live",0,1,1,0,0,1
"us look",0,0,1,0,1,3
"us love",1,2,4,2,4,0
"us make",1,4,1,2,2,0
"us need",1,1,2,3,0,0
"us never",0,0,7,0,1,1
"us now",1,14,7,5,3,5
"us oh",0,1,4,1,2,1
"us part",0,0,2,2,1,2
"us right",1,0,0,1,0,5
"us say",1,1,0,2,7,0
"us see",0,1,1,0,1,0
"us stay",0,0,0,2,1,2
"us theres",0,1,1,1,0,0
"us time",0,4,0,1,1,0
"us together",2,6,1,5,20,0
"us two",0,1,3,0,6,0
"us us",0,1,0,2,23,1
"us wanna",0,0,0,2,2,1
"us way",0,1,0,1,1,0
"us well",0,12,5,0,1,0
"us will",0,1,5,0,0,1
"us work",0,1,0,0,2,1
"us yeah",0,1,2,2,5,0
"us youll",0,0,0,1,1,2
"us youre",0,1,4,2,1,1
"usa",0,4,17,0,7,8
"usand",0,0,3,0,1,2
"use",18,61,80,43,53,35
"use dont",0,0,5,0,2,1
"use just",0,0,1,2,0,1
"use little",0,1,1,3,0,0
"use love",0,1,6,1,0,0
"use mind",1,0,3,0,1,3
"use use",0,3,0,1,0,5
"used",41,103,102,153,242,91
"used always",0,0,1,1,0,1
"used bring",1,1,0,1,5,0
"used call",0,7,0,1,0,5
"used cant",0,0,1,1,0,1
"used dance",1,2,1,0,0,0
"used dream",0,0,3,2,1,5
"used feel",0,0,1,3,0,1
"used get",1,0,1,1,2,2
"used go",3,2,2,0,3,0
"used hang",0,0,2,1,1,1
"used kiss",0,0,2,0,3,1
"used knew",0,1,0,6,1,0
"used know",1,3,3,5,10,6
"used laugh",2,1,0,1,4,0
"used live",0,0,1,1,1,1
"used look",0,0,4,2,0,1
"used love",0,6,1,18,9,4
"used make",0,1,3,1,0,0
"used need",0,1,1,1,0,0
"used now",0,0,1,1,0,2
"used oh",0,3,1,4,0,0
"used play",4,1,3,2,1,2
"used ride",1,0,0,0,1,1
"used run",1,6,0,2,3,1
"used say",1,6,1,4,17,1
"used see",2,0,1,1,1,0
"used sing",2,0,0,1,6,0
"used stand",0,1,2,0,1,0
"used talk",0,0,1,2,1,0
"used tell",1,0,2,1,3,2
"used think",0,1,5,1,5,1
"used touch",1,1,1,0,0,0
"used used",0,0,0,4,3,9
"used walk",0,0,1,2,2,0
"used want",0,1,2,0,1,3
"useless",0,3,0,3,1,3
"uses",1,2,2,0,0,0
"using",2,8,8,2,5,15
"usual",0,1,0,3,4,1
"usually",0,0,1,4,12,4
"vacant",0,0,0,1,1,1
"vacation",3,0,15,3,6,7
"vacuum",1,0,0,2,0,1
"vain",2,12,8,15,11,7
"vain love",1,0,1,0,4,0
"vale",0,0,4,0,4,1
"valentine",0,0,2,1,3,3
"valentines",0,2,1,0,0,1
"valentino",0,1,1,0,2,0
"valley",28,4,13,6,4,2
"valley low",6,4,4,1,0,0
"valley low enough",5,3,0,1,0,0
"valley now",1,0,0,1,0,1
"value",0,0,1,2,2,0
"van",0,5,0,2,10,1
"vanilla",1,0,0,17,1,2
"vanish",2,1,1,0,1,3
"vanished",0,1,1,1,2,1
"vanity",1,0,1,0,1,0
"vegas",0,2,1,0,7,3
"vehicle",0,8,0,1,0,1
"veil",0,0,2,1,0,2
"vein",0,1,0,2,5,2
"veins",0,0,5,6,6,1
"velvet",2,2,6,18,2,2
"venice",0,0,0,2,2,1
"venus",0,7,11,1,1,2
"verdad",0,1,0,3,5,1
"versace",0,0,0,4,1,1
"verse",3,4,4,29,10,40
"verses",0,1,0,1,0,2
"version",2,3,1,0,11,8
"vet",0,0,0,1,1,1
"vibe",0,1,4,6,16,3
"vibes",0,2,0,2,8,1
"vibrate",0,0,0,1,2,1
"vibration",2,2,1,12,1,0
"vibrations",16,2,5,5,0,0
"vicious",1,0,1,4,4,1
"victim",0,4,4,2,8,4
"victims",1,0,2,0,1,1
"victims night",1,0,1,0,0,1
"victory",0,1,23,0,3,1
"victrola",0,1,4,1,0,0
"video",0,0,3,6,10,8
"view",4,5,15,13,16,6
"view oh",0,0,1,2,0,1
"views",0,0,2,0,1,4
"villa",0,0,0,1,3,1
"villains",0,0,0,1,1,1
"ville",0,1,1,0,3,0
"vine",9,4,0,0,1,2
"violence",1,0,2,3,0,0
"violent",0,0,2,5,2,0
"violins",0,2,4,2,0,1
"vip",0,0,0,2,30,6
"virgin",0,10,9,1,6,2
"virginia",0,6,0,3,1,0
"visa",0,0,0,1,6,2
"vision",2,11,9,33,9,9
"visions",2,2,3,5,2,4
"visit",0,2,1,4,5,4
"visualize",0,1,0,2,1,0
"vitamin",0,1,0,1,1,0
"vivir",0,0,0,6,4,4
"vocals",1,0,2,1,1,1
"vodka",0,1,0,6,7,5
"vogue",0,0,0,17,1,1
"voice",7,22,43,37,50,18
"voice can",0,4,7,0,1,0
"voice hear",1,0,0,0,2,5
"voice talk",1,0,1,0,0,1
"voices",4,5,32,28,9,2
"volume",0,1,0,3,2,10
"vow",5,4,8,10,9,2
"vowed",1,0,0,2,4,0
"vows",3,1,1,2,2,0
"wack",0,0,0,6,10,6
"wade",0,0,0,1,3,1
"wagon",0,4,0,0,2,4
"waist",1,0,3,11,14,11
"waistline",0,0,1,1,2,0
"wait",89,58,177,123,214,97
"wait another",2,0,3,5,0,0
"wait around",1,0,4,0,2,0
"wait baby",1,2,0,3,1,0
"wait can",0,1,1,0,3,0
"wait dont",1,1,0,3,0,0
"wait first",0,1,1,0,1,0
"wait forever",5,3,7,1,0,1
"wait get",2,0,1,2,4,2
"wait get back",2,0,1,0,1,0
"wait got",1,1,2,0,0,0
"wait ill",1,0,0,0,3,4
"wait just",2,1,3,1,6,1
"wait know",0,1,2,1,5,0
"wait let",0,0,0,1,3,1
"wait like",0,1,2,0,3,0
"wait long",9,1,3,5,0,0
"wait longer",1,0,2,1,1,0
"wait love",0,1,2,2,0,0
"wait minute",2,8,5,6,15,9
"wait minute baby",1,0,1,1,1,0
"wait much",1,0,1,0,4,0
"wait now",0,0,1,0,1,3
"wait said",6,1,6,0,0,0
"wait see",1,0,12,5,9,3
"wait til",1,0,3,0,18,3
"wait till",0,1,6,14,12,3
"wait turn",0,1,1,0,1,0
"wait wait",29,1,13,5,3,8
"wait wait wait",21,0,0,1,1,4
"wait want",0,1,1,0,0,1
"waited",9,8,11,21,22,8
"waited long",2,1,4,3,1,1
"waiter",1,0,0,0,3,1
"waitin",7,26,13,17,44,35
"waitin im",0,0,1,2,1,0
"waitin love",0,0,1,3,2,0
"waitin waitin",0,1,1,0,6,10
"waiting",55,55,169,124,226,57
"waiting call",0,2,1,1,11,0
"waiting come",2,0,0,19,3,1
"waiting day",0,0,1,1,2,5
"waiting home",0,1,1,0,1,0
"waiting ill",0,0,1,0,1,1
"waiting just",1,0,1,3,10,1
"waiting keep",1,0,1,1,0,0
"waiting line",2,4,3,0,0,0
"waiting long",5,3,3,3,4,0
"waiting love",0,0,12,1,0,2
"waiting patiently",0,1,0,0,1,1
"waiting phone",0,1,2,0,0,1
"waiting right",0,1,2,0,2,0
"waiting see",0,1,1,0,3,2
"waiting show",1,1,1,0,0,0
"waiting someone",1,1,4,2,2,1
"waiting time",3,0,6,7,1,1
"waiting waiting",0,0,3,12,44,0
"waitress",0,0,3,1,4,2
"waits",1,8,7,0,1,0
"wake",15,24,51,57,79,104
"wake find",0,2,0,1,2,2
"wake find youre",0,2,0,0,2,2
"wake im",0,1,1,0,1,8
"wake morning",2,0,2,4,2,5
"wake wake",0,0,6,1,3,0
"wake will",0,0,1,0,1,1
"wake yeah",0,0,0,1,1,3
"wake youre",0,0,4,0,1,3
"wakes",0,2,3,1,0,0
"wakin",1,0,1,1,6,1
"waking",1,6,5,3,15,13
"waking hour",1,0,1,1,0,0
"waking morning",0,0,0,1,1,2
"walk",68,146,180,174,331,95
"walk alone",2,0,8,0,6,1
"walk along",1,1,8,1,0,0
"walk around",1,2,2,4,9,5
"walk away",7,39,18,36,61,9
"walk away dont",0,3,0,2,3,1
"walk away dont walk",0,0,0,1,3,1
"walk away like",0,1,0,1,1,0
"walk away now",0,0,1,1,1,1
"walk away oh",0,1,3,2,0,0
"walk awayits",0,1,0,6,0,1
"walk come",1,1,1,4,0,0
"walk door",2,9,10,7,5,2
"walk home",0,1,1,1,4,0
"walk home school",0,1,1,0,4,0
"walk just",0,1,0,1,4,0
"walk let",1,0,0,0,1,3
"walk life",0,0,4,2,0,1
"walk like",6,0,6,1,2,0
"walk make",0,1,1,2,1,0
"walk mile",0,8,0,4,1,0
"walk mile shoes",0,5,0,4,1,0
"walk now",1,0,1,0,54,0
"walk park",0,1,1,1,1,1
"walk right",0,0,4,7,2,0
"walk road",0,0,0,2,1,8
"walk say",1,0,0,0,2,1
"walk straight",0,0,0,1,2,1
"walk street",1,4,0,2,0,0
"walk streets",0,2,2,1,1,0
"walk talk",0,1,3,0,8,3
"walk tell",0,1,2,0,4,0
"walk walk",0,0,16,3,12,1
"walk way",0,17,0,5,3,1
"walked",12,41,38,47,54,26
"walked away",1,5,7,1,5,7
"walked door",0,4,4,8,2,1
"walked life",0,1,1,1,6,0
"walked room",0,4,1,2,1,0
"walkin",12,21,24,22,40,10
"walkin around",1,1,0,0,0,1
"walkin door",1,1,0,1,1,0
"walkin street",1,2,2,1,0,0
"walking",27,43,55,44,38,20
"walking alone",1,0,1,1,0,0
"walking along",1,1,0,1,0,0
"walking around",0,1,1,1,4,1
"walking away",1,1,0,1,2,0
"walking door",0,0,2,1,1,1
"walking far",0,0,1,1,1,0
"walking im",1,0,1,1,0,0
"walking street",4,1,1,6,0,2
"walks",3,11,15,7,26,3
"walks like",0,1,1,0,1,1
"wall",9,22,72,21,45,15
"wall like",0,1,1,0,3,0
"wall us",0,2,3,1,0,0
"wall wall",0,2,3,1,0,2
"walla",2,0,1,0,2,0
"wallet",0,0,2,4,4,3
"walls",5,12,27,12,27,24
"walls come",0,0,3,0,2,2
"wan",0,0,1,2,8,0
"wander",2,9,3,6,1,1
"wandered",1,1,1,1,0,0
"wandering",0,2,0,0,1,1
"wanna",99,351,603,1184,1599,931
"wanna alone",0,1,1,8,2,1
"wanna ask",0,0,0,1,2,1
"wanna baby",0,0,2,14,1,3
"wanna believe",0,0,2,2,1,0
"wanna break",0,0,6,4,31,4
"wanna buy",0,3,0,3,1,0
"wanna call",0,0,1,0,1,8
"wanna can",0,0,0,10,4,2
"wanna cant",9,0,0,0,5,1
"wanna cause",0,0,1,3,0,5
"wanna change",2,0,0,2,3,3
"wanna chill",0,0,0,10,5,3
"wanna come",0,0,5,7,39,4
"wanna cry",1,3,0,1,13,3
"wanna dance",0,19,26,15,19,16
"wanna dance say",0,1,3,1,0,0
"wanna dance say wanna",0,1,3,1,0,0
"wanna die",3,0,1,0,1,0
"wanna dont",1,1,2,8,0,4
"wanna drive",0,1,1,1,19,1
"wanna fall",0,0,2,16,2,11
"wanna fall love",0,0,2,6,0,4
"wanna feel",0,3,9,4,9,27
"wanna feel way",0,0,2,1,0,2
"wanna fight",0,0,0,10,6,2
"wanna find",0,0,5,5,1,1
"wanna free",3,2,1,5,0,1
"wanna fuck",0,0,0,6,20,7
"wanna fun",0,0,8,23,5,4
"wanna get",1,35,17,42,68,32
"wanna girl",0,0,0,1,2,6
"wanna give",0,6,11,9,6,7
"wanna go",8,18,28,24,80,26
"wanna go home",6,0,0,0,1,5
"wanna got",0,1,0,0,1,1
"wanna gotta",0,0,2,2,7,2
"wanna hear",3,4,12,23,16,11
"wanna hide",3,0,0,1,0,7
"wanna hit",0,0,3,1,2,1
"wanna hold",3,2,11,5,12,14
"wanna hold hand",0,0,0,1,1,6
"wanna hug",0,0,2,0,1,2
"wanna hurt",0,1,4,5,8,1
"wanna ill",0,0,1,0,8,1
"wanna im",1,0,0,2,4,0
"wanna jump",0,1,1,1,36,1
"wanna just",1,0,16,6,11,5
"wanna just wanna",0,0,13,0,4,1
"wanna keep",1,0,0,3,8,2
"wanna kiss",1,6,4,6,14,11
"wanna kiss lips",0,0,1,0,1,4
"wanna know",5,12,29,34,99,33
"wanna know name",0,2,0,2,2,0
"wanna know oh",1,1,1,0,3,1
"wanna know really",1,1,9,0,0,0
"wanna know wanna",0,0,0,8,3,2
"wanna know wanna know",0,0,0,5,2,1
"wanna know whats",0,0,0,2,1,1
"wanna know youre",0,1,0,0,4,2
"wanna lay",0,0,2,9,0,4
"wanna leave",1,5,1,13,4,16
"wanna let",0,9,2,2,16,8
"wanna let go",0,5,2,1,7,4
"wanna like",0,1,8,0,1,1
"wanna listen",0,0,1,1,1,0
"wanna live",0,2,30,18,21,3
"wanna live life",0,0,4,3,2,0
"wanna lonely",0,4,2,5,7,0
"wanna lonely dont",0,1,0,2,5,0
"wanna look",0,1,0,0,1,5
"wanna lose",0,1,12,4,9,3
"wanna lose dont",0,1,0,1,2,0
"wanna lose dont wanna",0,1,0,1,2,0
"wanna love",0,3,16,42,23,4
"wanna lover",0,0,9,20,9,0
"wanna make",1,8,6,62,55,29
"wanna make feel",0,0,0,1,3,16
"wanna make love",1,6,1,11,10,1
"wanna meet",0,0,0,3,2,3
"wanna mess",0,0,2,4,6,1
"wanna miss",0,0,4,19,4,6
"wanna move",0,2,5,1,4,1
"wanna night",0,4,1,10,1,1
"wanna now",0,2,0,5,3,0
"wanna oh",1,1,1,2,1,3
"wanna one",0,0,8,5,23,9
"wanna part",0,0,1,2,1,0
"wanna party",0,0,6,5,5,2
"wanna play",0,1,10,8,8,13
"wanna play game",0,0,5,1,2,0
"wanna please",0,2,0,7,2,0
"wanna pop",0,0,0,1,4,1
"wanna put",0,1,0,3,7,3
"wanna reach",0,1,1,0,1,0
"wanna ride",0,0,20,9,13,3
"wanna right",0,10,4,7,1,2
"wanna right right",0,1,0,4,0,1
"wanna rock",0,15,12,3,24,33
"wanna roll",0,0,5,3,7,8
"wanna run",2,0,10,4,11,6
"wanna run away",2,0,7,0,3,1
"wanna save",0,0,0,1,3,2
"wanna say",3,1,8,34,28,32
"wanna say goodbye",1,0,1,0,9,0
"wanna scream",0,1,2,4,5,4
"wanna see",8,19,6,49,74,106
"wanna see see",0,0,0,1,2,2
"wanna see ya",0,0,0,4,10,4
"wanna sex",0,0,0,29,3,3
"wanna share",0,1,0,6,1,0
"wanna show",4,5,16,4,9,11
"wanna sing",0,7,1,1,0,2
"wanna sound",0,0,0,1,1,1
"wanna spend",1,1,1,5,6,4
"wanna squeeze",0,3,4,0,1,0
"wanna start",0,1,2,0,7,1
"wanna stay",1,7,4,18,2,11
"wanna stop",1,12,0,7,3,0
"wanna take",0,5,20,17,47,29
"wanna take clothes",0,0,0,2,8,1
"wanna talk",0,0,2,6,14,5
"wanna taste",0,0,3,1,7,2
"wanna tell",3,5,18,30,8,7
"wanna tell love",0,4,7,6,0,0
"wanna tell love way",0,4,6,4,0,0
"wanna thank",1,1,0,0,2,0
"wanna things",0,1,0,2,1,0
"wanna think",0,0,0,7,3,4
"wanna throw",0,0,1,0,6,1
"wanna touch",0,0,1,13,18,10
"wanna try",0,4,0,2,44,5
"wanna turn",0,1,0,1,1,3
"wanna wait",0,0,1,0,2,1
"wanna wake",0,0,1,3,7,7
"wanna walk",0,1,4,1,1,2
"wanna wanna",0,3,5,22,14,24
"wanna waste",0,0,0,1,2,3
"wanna work",0,0,0,1,15,1
"wanna wrap",0,2,0,0,1,4
"wanna yeah",0,0,1,4,4,2
"wanna yeah yeah",0,0,1,0,2,2
"wanna youre",0,0,3,8,0,2
"want",245,613,1159,1644,1705,848
"want aint",0,1,1,0,1,0
"want another",0,1,2,3,5,0
"want anymore",0,4,1,0,1,0
"want anything",0,0,1,4,9,0
"want around",0,6,7,1,2,0
"want babe",2,4,0,1,0,4
"want baby",8,2,32,24,13,3
"want back",0,11,8,71,13,28
"want back want",0,2,1,33,0,12
"want back want back",0,2,0,33,0,6
"want bad",0,0,13,4,5,22
"want beef",0,0,0,2,1,5
"want believe",0,0,5,0,3,2
